total_loss,nll_loss,entropy_penalty
8.545802533626556396e-02,2.517120726406574249e-02,6.028681993484497070e-02
1.329623162746429443e-01,7.244484871625900269e-02,6.051746383309364319e-02
8.782819658517837524e-02,2.694550342857837677e-02,6.088269129395484924e-02
1.101566106081008911e-01,4.917707666754722595e-02,6.097953766584396362e-02
1.083266213536262512e-01,4.743691906332969666e-02,6.088970229029655457e-02
1.047642901539802551e-01,4.422013834118843079e-02,6.054415181279182434e-02
9.867444634437561035e-02,3.830176219344139099e-02,6.037268415093421936e-02
8.888107538223266602e-02,2.818887680768966675e-02,6.069220229983329773e-02
8.154228329658508301e-02,2.048501931130886078e-02,6.105726212263107300e-02
7.815699279308319092e-02,1.697340235114097595e-02,6.118359044194221497e-02
7.352201640605926514e-02,1.237671729177236557e-02,6.114529818296432495e-02
7.232674956321716309e-02,1.131035853177309036e-02,6.101638823747634888e-02
7.793204486370086670e-02,1.710757240653038025e-02,6.082447245717048645e-02
7.496733963489532471e-02,1.447168551385402679e-02,6.049565598368644714e-02
7.408111542463302612e-02,1.371757593005895615e-02,6.036353856325149536e-02
7.184562087059020996e-02,1.136963441967964172e-02,6.047598645091056824e-02
7.024160772562026978e-02,9.476847946643829346e-03,6.076475977897644043e-02
6.894029676914215088e-02,7.764557376503944397e-03,6.117573752999305725e-02
6.814922392368316650e-02,6.621541921049356461e-03,6.152768060564994812e-02
6.730729341506958008e-02,5.838105455040931702e-03,6.146918982267379761e-02
6.670857965946197510e-02,5.555471405386924744e-03,6.115310639142990112e-02
6.682670116424560547e-02,6.033928599208593369e-03,6.079277023673057556e-02
6.741280853748321533e-02,6.893565878272056580e-03,6.051924452185630798e-02
6.724796444177627563e-02,6.850298959761857986e-03,6.039766222238540649e-02
6.630595773458480835e-02,5.885289981961250305e-03,6.042066588997840881e-02
6.570257246494293213e-02,5.169320851564407349e-03,6.053325161337852478e-02
6.569816172122955322e-02,5.092760082334280014e-03,6.060539931058883667e-02
6.559185683727264404e-02,5.199220497161149979e-03,6.039263680577278137e-02
6.528156995773315430e-02,5.300180055201053619e-03,5.998138710856437683e-02
6.495286524295806885e-02,5.405574105679988861e-03,5.954729393124580383e-02
6.453984975814819336e-02,5.363724194467067719e-03,5.917612835764884949e-02
6.411822140216827393e-02,5.227724090218544006e-03,5.889049917459487915e-02
6.383426487445831299e-02,5.138629581779241562e-03,5.869563296437263489e-02
6.373114883899688721e-02,5.139333195984363556e-03,5.859181284904479980e-02
6.370598077774047852e-02,5.133722443133592606e-03,5.857225880026817322e-02
6.362624466419219971e-02,5.009413696825504303e-03,5.861682817339897156e-02
6.346977502107620239e-02,4.777726717293262482e-03,5.869204550981521606e-02
6.328912824392318726e-02,4.526962060481309891e-03,5.876216292381286621e-02
6.311795115470886230e-02,4.316836595535278320e-03,5.880111455917358398e-02
6.296255439519882202e-02,4.165325779467821121e-03,5.879722535610198975e-02
6.282237917184829712e-02,4.070599563419818878e-03,5.875177681446075439e-02
6.269540637731552124e-02,4.020760301500558853e-03,5.867464840412139893e-02
6.257880479097366333e-02,3.998914733529090881e-03,5.857988819479942322e-02
6.247140467166900635e-02,3.989427816122770309e-03,5.848197638988494873e-02
6.237613782286643982e-02,3.982706926763057709e-03,5.839342996478080750e-02
6.229535490274429321e-02,3.971990197896957397e-03,5.832336470484733582e-02
6.222467869520187378e-02,3.947940189391374588e-03,5.827673897147178650e-02
6.215604767203330994e-02,3.902203403413295746e-03,5.825384333729743958e-02
6.208428740501403809e-02,3.833639668300747871e-03,5.825064703822135925e-02
6.201177090406417847e-02,3.751827403903007507e-03,5.825994536280632019e-02
6.194219365715980530e-02,3.668766235932707787e-03,5.827342718839645386e-02
6.187549978494644165e-02,3.592142835259437561e-03,5.828335508704185486e-02
6.180789321660995483e-02,3.524165833368897438e-03,5.828372761607170105e-02
6.173594295978546143e-02,3.465278306975960732e-03,5.827066302299499512e-02
6.166039407253265381e-02,3.417949890717864037e-03,5.824244394898414612e-02
6.158563494682312012e-02,3.386186435818672180e-03,5.819945037364959717e-02
6.151748821139335632e-02,3.373512299731373787e-03,5.814397707581520081e-02
6.145932525396347046e-02,3.379530506208539009e-03,5.807979404926300049e-02
6.140946596860885620e-02,3.397790715098381042e-03,5.801167711615562439e-02
6.136253476142883301e-02,3.417966654524207115e-03,5.794456973671913147e-02
6.131346151232719421e-02,3.430873388424515724e-03,5.788258835673332214e-02
6.126213073730468750e-02,3.434136742725968361e-03,5.782799422740936279e-02
6.121386960148811340e-02,3.433173988014459610e-03,5.778069421648979187e-02
6.117356568574905396e-02,3.434997750446200371e-03,5.773856863379478455e-02
6.113965809345245361e-02,3.441238543018698692e-03,5.769842118024826050e-02
6.110493093729019165e-02,3.447206690907478333e-03,5.765772610902786255e-02
6.106542423367500305e-02,3.449363401159644127e-03,5.761606246232986450e-02
6.102421879768371582e-02,3.448701929301023483e-03,5.757551640272140503e-02
6.098665669560432434e-02,3.447168506681919098e-03,5.753948912024497986e-02
6.095331162214279175e-02,3.442134475335478783e-03,5.751117691397666931e-02
6.092113256454467773e-02,3.429232398048043251e-03,5.749189853668212891e-02
6.088826060295104980e-02,3.407455515116453171e-03,5.748080462217330933e-02
6.085569784045219421e-02,3.380570327863097191e-03,5.747512727975845337e-02
6.082573533058166504e-02,3.354642773047089577e-03,5.747109279036521912e-02
6.079849973320960999e-02,3.333522938191890717e-03,5.746497586369514465e-02
6.077228486537933350e-02,3.318407572805881500e-03,5.745387822389602661e-02
